""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"202427_s_at"	3.46e-08	1.07e-10	7.73145157	14.1912582	0.344	"202427_s_at"	"MPC2"	"ENSG00000143158"	"gene"	"protein_coding"	"MPC2"	"GPL570"
"215044_s_at"	3.51e-08	1.09e-10	7.72482864	14.1655663	0.684	"215044_s_at"	"STAM2"	"ENST00000489389|ENSG00000115145"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"STAM2-205|STAM2"	"GPL570"
"214005_at"	3.53e-08	1.1e-10	7.72255727	14.1567551	0.61	"214005_at"	"GGCX"	"ENST00000481541|ENST00000496962|ENSG00000115486|ENST00000465637"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|processed_transcript|protein_coding|processed_transcript"	"GGCX-208|GGCX-210|GGCX|GGCX-206"	"GPL570"
"201568_at"	3.56e-08	1.13e-10	7.71575676	14.1303741	1.09	"201568_at"	"UQCRQ"	"ENSG00000164405|ENST00000498309|ENST00000496429"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"UQCRQ|UQCRQ-206|UQCRQ-205"	"GPL570"
"214080_x_at"	3.56e-08	1.14e-10	-7.71408379	14.1238842	-0.298	"214080_x_at"	"PRKCSH"	"ENST00000591510|ENSG00000130175"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PRKCSH-213|PRKCSH"	"GPL570"
"225599_s_at"	3.56e-08	1.15e-10	7.71308335	14.1200031	1.02	"225599_s_at"	"TRIQK"	"ENSG00000205133|ENST00000517540"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TRIQK|TRIQK-202"	"GPL570"
"226032_at"	3.72e-08	1.23e-10	-7.69667957	14.0563676	-0.279	"226032_at"	"CASP2"	"ENSG00000106144"	"gene"	"protein_coding"	"CASP2"	"GPL570"
"208625_s_at"	3.74e-08	1.24e-10	-7.69371237	14.0448567	-0.32	"208625_s_at"	"EIF4G1"	"ENST00000460829|ENST00000475721|ENSG00000114867"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"EIF4G1-230|EIF4G1-233|EIF4G1"	"GPL570"
"224990_at"	3.94e-08	1.31e-10	7.67927371	13.9888437	0.458	"224990_at"	"SMIM14"	"ENSG00000163683"	"gene"	"protein_coding"	"SMIM14"	"GPL570"
"1552611_a_at"	3.94e-08	1.32e-10	-7.67833875	13.9852166	-0.624	"1552611_a_at"	"JAK1"	"ENST00000673314|ENSG00000162434"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"JAK1-220|JAK1"	"GPL570"
"212139_at"	3.99e-08	1.34e-10	-7.67373835	13.9673699	-0.381	"212139_at"	"GCN1"	"ENSG00000089154"	"gene"	"protein_coding"	"GCN1"	"GPL570"
"210555_s_at"	4.17e-08	1.41e-10	-7.66142697	13.9196091	-0.47	"210555_s_at"	"NFATC3"	"ENSG00000072736|ENST00000553077|ENST00000569766|ENST00000563319|ENST00000549350|ENST00000566301|ENST00000379165|ENST00000567152|ENST00000563796|ENST00000563288|ENST00000535127"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript|processed_transcript|retained_intron|processed_transcript|retained_intron|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"NFATC3|NFATC3-208|NFATC3-220|NFATC3-213|NFATC3-207|NFATC3-216|NFATC3-204|NFATC3-218|NFATC3-214|NFATC3-212|NFATC3-205"	"GPL570"
"219162_s_at"	4.2e-08	1.43e-10	7.65850235	13.9082633	0.428	"219162_s_at"	"MRPL11"	"ENSG00000174547|ENST00000524576"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MRPL11|MRPL11-204"	"GPL570"
"226073_at"	4.21e-08	1.46e-10	7.65359115	13.8892107	0.348	"226073_at"	"TMEM218"	"ENST00000527257|ENSG00000150433"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"TMEM218-204|TMEM218"	"GPL570"
"208930_s_at"	4.4e-08	1.55e-10	-7.63899176	13.8325738	-0.623	"208930_s_at"	"ILF3"	"ENST00000589173|ENSG00000129351|ENST00000587928"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ILF3-212|ILF3|ILF3-208"	"GPL570"
"229362_at"	4.55e-08	1.62e-10	7.62787003	13.7894283	0.476	"229362_at"	"PUS10"	"ENSG00000162927|ENST00000602599"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PUS10|PUS10-206"	"GPL570"
"227813_at"	4.67e-08	1.67e-10	7.61966238	13.7575878	0.472	"227813_at"	"THAP6"	"ENSG00000174796"	"gene"	"protein_coding"	"THAP6"	"GPL570"
"201361_at"	4.67e-08	1.69e-10	-7.61725819	13.748261	-0.349	"201361_at"	"TMEM109"	"ENST00000540280|ENSG00000110108"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TMEM109-203|TMEM109"	"GPL570"
"211048_s_at"	4.68e-08	1.71e-10	-7.61439096	13.7371381	-0.343	"211048_s_at"	"PDIA4"	"ENSG00000155660"	"gene"	"protein_coding"	"PDIA4"	"GPL570"
"204170_s_at"	4.81e-08	1.77e-10	7.60528923	13.7018295	1.21	"204170_s_at"	"CKS2"	"ENSG00000123975"	"gene"	"protein_coding"	"CKS2"	"GPL570"
"208649_s_at"	4.82e-08	1.78e-10	-7.60363725	13.6954209	-0.452	"208649_s_at"	"VCP"	"ENST00000479300|ENSG00000165280|ENST00000679800|ENST00000679599|ENST00000681690|ENST00000676836|ENST00000493886"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"VCP-205|VCP|VCP-218|VCP-216|VCP-235|VCP-208|VCP-207"	"GPL570"
"201863_at"	5.05e-08	1.89e-10	7.58853937	13.6368521	0.244	"201863_at"	"FAM32A"	"ENSG00000105058"	"gene"	"protein_coding"	"FAM32A"	"GPL570"
"201934_at"	5.19e-08	1.97e-10	-7.57928959	13.6009701	-0.319	"201934_at"	"WDR82"	"ENSG00000164091"	"gene"	"protein_coding"	"WDR82"	"GPL570"
"217822_at"	5.32e-08	2.04e-10	-7.5704344	13.5666194	-0.299	"217822_at"	"WBP11"	"ENSG00000084463"	"gene"	"protein_coding"	"WBP11"	"GPL570"
"235543_at"	5.32e-08	2.05e-10	7.56865246	13.559707	0.539	"235543_at"	"IRF2"	"ENSG00000271646|ENST00000605834"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"IRF2-DT|IRF2-DT-201"	"GPL570"
"212571_at"	5.32e-08	2.06e-10	-7.56793565	13.5569264	-0.375	"212571_at"	"CHD8"	"ENST00000557727|ENSG00000100888|ENST00000645206"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"CHD8-213|CHD8|CHD8-219"	"GPL570"
"201498_at"	5.32e-08	2.08e-10	-7.56565364	13.5480742	-0.292	"201498_at"	"USP7"	"ENSG00000187555"	"gene"	"protein_coding"	"USP7"	"GPL570"
"209383_at"	5.54e-08	2.17e-10	7.5546883	13.5055388	0.47	"209383_at"	"DDIT3"	"ENSG00000175197"	"gene"	"protein_coding"	"DDIT3"	"GPL570"
"215785_s_at"	5.54e-08	2.18e-10	-7.55353816	13.5010774	-0.416	"215785_s_at"	"CYFIP2"	"ENST00000523383|ENST00000519663|ENSG00000055163"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"CYFIP2-215|CYFIP2-205|CYFIP2"	"GPL570"
"204372_s_at"	5.83e-08	2.31e-10	-7.539518	13.4466936	-0.402	"204372_s_at"	"KHSRP"	"ENSG00000088247"	"gene"	"protein_coding"	"KHSRP"	"GPL570"
"219015_s_at"	5.89e-08	2.34e-10	7.53610187	13.4334427	0.965	"219015_s_at"	"ALG13"	"ENSG00000101901"	"gene"	"protein_coding"	"ALG13"	"GPL570"
"228753_at"	6.43e-08	2.59e-10	7.51064326	13.3346947	0.635	"228753_at"	"AC002467.1"	"ENST00000653575|ENST00000663315|ENST00000671091|ENST00000457510|ENSG00000241764|ENST00000658766"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC002467.1-202|AC002467.1-203|AC002467.1-204|AC002467.1-205|AC002467.1|AC002467.1-201"	"GPL570"
"201480_s_at"	6.63e-08	2.68e-10	-7.50183081	13.3005148	-0.324	"201480_s_at"	"SUPT5H"	"ENST00000600818|ENSG00000196235"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SUPT5H-218|SUPT5H"	"GPL570"
"218027_at"	6.73e-08	2.76e-10	7.49491658	13.2736979	0.693	"218027_at"	"MRPL15"	"ENSG00000137547"	"gene"	"protein_coding"	"MRPL15"	"GPL570"
"203771_s_at"	6.74e-08	2.78e-10	7.49276362	13.2653478	0.677	"203771_s_at"	"BLVRA"	"ENSG00000106605|ENST00000453612"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"BLVRA|BLVRA-204"	"GPL570"
"209157_at"	6.74e-08	2.79e-10	7.49231954	13.2636254	0.327	"209157_at"	"DNAJA2"	"ENSG00000069345"	"gene"	"protein_coding"	"DNAJA2"	"GPL570"
"222402_at"	7.05e-08	2.93e-10	7.47996562	13.2157125	0.659	"222402_at"	"POMP"	"ENSG00000132963"	"gene"	"protein_coding"	"POMP"	"GPL570"
"200702_s_at"	7.06e-08	2.95e-10	-7.4786486	13.2106048	-0.484	"200702_s_at"	"DDX24"	"ENST00000555324|ENSG00000089737|ENST00000555762"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"DDX24-206|DDX24|DDX24-207"	"GPL570"
"217225_x_at"	7.15e-08	3.01e-10	-7.47330135	13.1898669	-0.346	"217225_x_at"	"NOMO1"	"ENSG00000103512|ENST00000566823"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"NOMO1|NOMO1-204"	"GPL570"
"235740_at"	7.15e-08	3.02e-10	7.47233528	13.1861203	0.941	"235740_at"	"MCTP1"	"ENSG00000175471|ENST00000514040"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MCTP1|MCTP1-216"	"GPL570"
"229418_at"	7.3e-08	3.12e-10	-7.46485487	13.1571103	-0.3	"229418_at"	"FAM222B"	"ENSG00000173065"	"gene"	"protein_coding"	"FAM222B"	"GPL570"
"201238_s_at"	7.4e-08	3.21e-10	7.45778931	13.1297098	0.893	"201238_s_at"	"CAPZA2"	"ENSG00000198898"	"gene"	"protein_coding"	"CAPZA2"	"GPL570"
"201000_at"	7.4e-08	3.23e-10	-7.45557012	13.1211039	-0.327	"201000_at"	"AARS1"	"ENSG00000090861|ENST00000675917|ENST00000675270|ENST00000675403|ENST00000675588|ENST00000569825|ENST00000674848|ENST00000674962|ENST00000675986"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"AARS1|AARS1-232|AARS1-221|AARS1-225|AARS1-227|AARS1-207|AARS1-213|AARS1-214|AARS1-234"	"GPL570"
"225702_at"	7.4e-08	3.24e-10	7.45527668	13.119966	0.411	"225702_at"	"C8orf76"	"ENSG00000189376"	"gene"	"protein_coding"	"C8orf76"	"GPL570"
"225405_at"	7.4e-08	3.26e-10	-7.45333179	13.1124238	-0.328	"225405_at"	"HNRNPUL2"	"ENSG00000234857|ENSG00000214753"	"gene|gene"	"protein_coding|protein_coding"	"HNRNPUL2-BSCL2|HNRNPUL2"	"GPL570"
"210296_s_at"	7.4e-08	3.26e-10	7.45381465	13.1142963	0.862	"210296_s_at"	"PEX2"	"ENSG00000164751"	"gene"	"protein_coding"	"PEX2"	"GPL570"
"226633_at"	7.52e-08	3.36e-10	7.44615122	13.0845786	0.465	"226633_at"	"RAB8B"	"ENSG00000166128"	"gene"	"protein_coding"	"RAB8B"	"GPL570"
"202543_s_at"	7.52e-08	3.36e-10	7.44617261	13.0846616	1.18	"202543_s_at"	"GMFB"	"ENSG00000197045"	"gene"	"protein_coding"	"GMFB"	"GPL570"
"224865_at"	7.58e-08	3.41e-10	7.4421947	13.0692361	0.651	"224865_at"	"FAR1"	"ENSG00000197601"	"gene"	"protein_coding"	"FAR1"	"GPL570"
"209369_at"	7.67e-08	3.48e-10	7.43704747	13.0492768	1.27	"209369_at"	"ANXA3"	"ENST00000505805|ENSG00000138772|ENST00000503776"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ANXA3-204|ANXA3|ANXA3-203"	"GPL570"
"203732_at"	7.67e-08	3.48e-10	7.4376438	13.0515891	0.347	"203732_at"	"TRIP4"	"ENSG00000103671|ENST00000559777"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TRIP4|TRIP4-207"	"GPL570"
"217971_at"	7.69e-08	3.51e-10	7.43557576	13.04357	0.946	"217971_at"	"LAMTOR3"	"ENSG00000109270"	"gene"	"protein_coding"	"LAMTOR3"	"GPL570"
"228826_at"	7.84e-08	3.59e-10	-7.42961244	13.0204467	-0.438	"228826_at"	"TSPOAP1"	"ENST00000578025|ENST00000583841|ENST00000580022|ENSG00000265148|ENST00000667382"	"lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"TSPOAP1-AS1-201|TSPOAP1-AS1-210|TSPOAP1-AS1-205|TSPOAP1-AS1|TSPOAP1-AS1-213"	"GPL570"
"1553133_at"	7.85e-08	3.63e-10	7.42679885	13.009537	1.26	"1553133_at"	"C9orf72"	"ENSG00000147894|ENST00000488117"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"C9orf72|C9orf72-204"	"GPL570"
"209103_s_at"	7.85e-08	3.64e-10	7.42645737	13.0082129	0.261	"209103_s_at"	"UFD1"	"ENSG00000070010|ENST00000459854|ENST00000466373"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"UFD1|UFD1-205|UFD1-206"	"GPL570"
"1568592_at"	7.86e-08	3.65e-10	7.42527324	13.0036215	0.523	"1568592_at"	"TRIM69"	"ENST00000560141|ENST00000560554|ENST00000559315|ENSG00000185880"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|processed_transcript|protein_coding"	"TRIM69-207|TRIM69-209|TRIM69-205|TRIM69"	"GPL570"
"226243_at"	8.04e-08	3.75e-10	7.41853316	12.9774874	0.558	"226243_at"	"PTRHD1"	"ENSG00000184924|ENST00000480190|ENST00000467797|ENST00000474668|ENST00000487316"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"PTRHD1|PTRHD1-204|PTRHD1-202|PTRHD1-203|PTRHD1-205"	"GPL570"
"222748_s_at"	8.09e-08	3.79e-10	7.41614539	12.9682293	0.512	"222748_s_at"	"TXNL4B"	"ENSG00000140830"	"gene"	"protein_coding"	"TXNL4B"	"GPL570"
"220099_s_at"	8.12e-08	3.82e-10	-7.41426875	12.960953	-0.269	"220099_s_at"	"LUC7L2"	"ENST00000482860|ENSG00000146963|ENST00000498518"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|retained_intron"	"LUC7L2-206|LUC7L2|LUC7L2-207"	"GPL570"
"201470_at"	8.16e-08	3.86e-10	7.41185928	12.9516109	0.403	"201470_at"	"GSTO1"	"ENSG00000148834"	"gene"	"protein_coding"	"GSTO1"	"GPL570"
"228992_at"	8.17e-08	3.87e-10	7.41074898	12.947306	0.404	"228992_at"	"MED28"	"ENSG00000118579"	"gene"	"protein_coding"	"MED28"	"GPL570"
"203616_at"	8.31e-08	3.98e-10	7.40425414	12.9221246	0.493	"203616_at"	"POLB"	"ENST00000521418|ENSG00000070501"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"POLB-210|POLB"	"GPL570"
"227904_at"	8.31e-08	3.98e-10	7.40369602	12.9199607	0.57	"227904_at"	"AZI2"	"ENST00000488978|ENST00000470234|ENSG00000163512|ENST00000295748|ENST00000492044|ENST00000463512"	"lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|retained_intron|protein_coding|processed_transcript|retained_intron|retained_intron"	"AZI2-213|AZI2-210|AZI2|AZI2-201|AZI2-214|AZI2-209"	"GPL570"
"217883_at"	8.34e-08	4.01e-10	7.40183586	12.9127488	0.317	"217883_at"	"MMADHC"	"ENSG00000168288"	"gene"	"protein_coding"	"MMADHC"	"GPL570"
"202279_at"	8.42e-08	4.07e-10	7.39851366	12.8998686	0.932	"202279_at"	"ATP5MPL"	"ENSG00000156411"	"gene"	"protein_coding"	"ATP5MPL"	"GPL570"
"205036_at"	8.58e-08	4.16e-10	7.3927846	12.8776575	0.363	"205036_at"	"LSM6"	"ENSG00000164167"	"gene"	"protein_coding"	"LSM6"	"GPL570"
"223416_at"	8.7e-08	4.24e-10	7.38849939	12.8610444	0.769	"223416_at"	"SF3B6"	"ENSG00000115128"	"gene"	"protein_coding"	"SF3B6"	"GPL570"
"212071_s_at"	8.73e-08	4.27e-10	-7.38662485	12.8537773	-0.514	"212071_s_at"	"SPTBN1"	"ENST00000467371|ENSG00000115306"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SPTBN1-204|SPTBN1"	"GPL570"
"231844_at"	9.22e-08	4.58e-10	-7.3689055	12.7850871	-0.284	"231844_at"	"RBM28"	"ENSG00000106344"	"gene"	"protein_coding"	"RBM28"	"GPL570"
"225012_at"	9.22e-08	4.6e-10	-7.36800385	12.781592	-0.378	"225012_at"	"HDLBP"	"ENSG00000115677"	"gene"	"protein_coding"	"HDLBP"	"GPL570"
"209174_s_at"	9.22e-08	4.63e-10	-7.36649997	12.7757624	-0.268	"209174_s_at"	"QRICH1"	"ENSG00000198218"	"gene"	"protein_coding"	"QRICH1"	"GPL570"
"229115_at"	9.26e-08	4.66e-10	-7.36453656	12.7681517	-0.554	"229115_at"	"DYNC1H1"	"ENSG00000197102|ENST00000643684"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"DYNC1H1|DYNC1H1-215"	"GPL570"
"225461_at"	9.6e-08	4.87e-10	-7.35382596	12.7266356	-0.387	"225461_at"	"EHMT1"	"ENST00000494249|ENST00000637748|ENST00000475564|ENSG00000181090"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|protein_coding"	"EHMT1-217|EHMT1-246|EHMT1-208|EHMT1"	"GPL570"
"201726_at"	9.95e-08	5.1e-10	-7.34231623	12.6820249	-0.272	"201726_at"	"ELAVL1"	"ENSG00000066044"	"gene"	"protein_coding"	"ELAVL1"	"GPL570"
"211948_x_at"	9.98e-08	5.16e-10	-7.33966882	12.6717642	-0.389	"211948_x_at"	"PRRC2C"	"ENST00000476522|ENSG00000117523"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PRRC2C-208|PRRC2C"	"GPL570"
"203880_at"	1e-07	5.22e-10	7.33678469	12.6605862	0.573	"203880_at"	"AL138686.1"	"ENSG00000277228|ENST00000612699"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL138686.1|AL138686.1-201"	"GPL570"
"202105_at"	1e-07	5.24e-10	7.33544781	12.655405	0.369	"202105_at"	"IGBP1"	"ENSG00000089289"	"gene"	"protein_coding"	"IGBP1"	"GPL570"
"210616_s_at"	1.05e-07	5.5e-10	-7.3237715	12.6101537	-0.38	"210616_s_at"	"SEC31A"	"ENST00000505479|ENSG00000138674"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SEC31A-216|SEC31A"	"GPL570"
"1552701_a_at"	1.05e-07	5.56e-10	7.32097216	12.5993054	0.921	"1552701_a_at"	"CARD16"	"ENST00000672037|ENST00000673097|ENST00000528513|ENST00000525374"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"CARD16-204|CARD16-206|CARD16-203|CARD16-201"	"GPL570"
"224596_at"	1.06e-07	5.6e-10	7.31914418	12.5922216	0.464	"224596_at"	"SLC44A1"	"ENST00000436716|ENSG00000070214"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"SLC44A1-204|SLC44A1"	"GPL570"
"208713_at"	1.08e-07	5.74e-10	-7.31294637	12.5682042	-0.389	"208713_at"	"HNRNPUL1"	"ENSG00000105323"	"gene"	"protein_coding"	"HNRNPUL1"	"GPL570"
"226963_at"	1.1e-07	5.84e-10	7.30851803	12.5510444	0.697	"226963_at"	"TANC1"	"ENSG00000115183"	"gene"	"protein_coding"	"TANC1"	"GPL570"
"224569_s_at"	1.11e-07	5.95e-10	-7.30390872	12.5331839	-0.316	"224569_s_at"	"IRF2BP2"	"ENSG00000168264"	"gene"	"protein_coding"	"IRF2BP2"	"GPL570"
"203534_at"	1.13e-07	6.11e-10	7.29743458	12.5080983	0.612	"203534_at"	"LSM1"	"ENSG00000175324|ENST00000522515"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"LSM1|LSM1-204"	"GPL570"
"201356_at"	1.21e-07	6.6e-10	-7.27839045	12.4343141	-0.365	"201356_at"	"SF3A1"	"ENSG00000099995"	"gene"	"protein_coding"	"SF3A1"	"GPL570"
"200687_s_at"	1.22e-07	6.63e-10	-7.27707078	12.4292016	-0.419	"200687_s_at"	"SF3B3"	"ENST00000565990|ENSG00000189091"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SF3B3-206|SF3B3"	"GPL570"
"210639_s_at"	1.25e-07	6.86e-10	7.26858766	12.3963384	0.643	"210639_s_at"	"ATG5"	"ENST00000475645|ENSG00000057663"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ATG5-205|ATG5"	"GPL570"
"205681_at"	1.25e-07	6.91e-10	7.26680956	12.3894504	1.57	"205681_at"	"BCL2A1"	"ENSG00000140379"	"gene"	"protein_coding"	"BCL2A1"	"GPL570"
"226054_at"	1.26e-07	6.95e-10	-7.26548843	12.3843327	-0.401	"226054_at"	"BRD4"	"ENSG00000141867"	"gene"	"protein_coding"	"BRD4"	"GPL570"
"238856_s_at"	1.33e-07	7.39e-10	7.25023109	12.3252333	0.842	"238856_s_at"	"PANK2"	"ENSG00000125779"	"gene"	"protein_coding"	"PANK2"	"GPL570"
"202918_s_at"	1.33e-07	7.46e-10	7.24767515	12.3153335	1.2	"202918_s_at"	"MOB4"	"ENSG00000115540"	"gene"	"protein_coding"	"MOB4"	"GPL570"
"208310_s_at"	1.35e-07	7.64e-10	7.24176258	12.2924335	0.412	"208310_s_at"	"CCZ1B"	"ENST00000472464|ENST00000467004|ENST00000468078|ENSG00000146574"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"processed_transcript|retained_intron|retained_intron|protein_coding"	"CCZ1B-208|CCZ1B-206|CCZ1B-207|CCZ1B"	"GPL570"
"222101_s_at"	1.36e-07	7.73e-10	-7.23892453	12.2814418	-0.648	"222101_s_at"	"DCHS1"	"ENSG00000166341"	"gene"	"protein_coding"	"DCHS1"	"GPL570"
"40225_at"	1.38e-07	7.9e-10	-7.23335808	12.2598839	-0.337	"40225_at"	"GAK"	"ENST00000502799|ENST00000511345|ENST00000515868|ENST00000509566|ENSG00000178950"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|processed_transcript|protein_coding"	"GAK-203|GAK-216|GAK-221|GAK-211|GAK"	"GPL570"
"1553928_at"	1.38e-07	7.9e-10	7.23335133	12.2598578	0.961	"1553928_at"	"ELMOD2"	"ENSG00000179387"	"gene"	"protein_coding"	"ELMOD2"	"GPL570"
"212696_s_at"	1.38e-07	7.95e-10	-7.23200156	12.2546305	-0.269	"212696_s_at"	"RNF4"	"ENSG00000063978"	"gene"	"protein_coding"	"RNF4"	"GPL570"
"221506_s_at"	1.38e-07	8e-10	-7.23034775	12.2482258	-0.316	"221506_s_at"	"TNPO2"	"ENSG00000105576"	"gene"	"protein_coding"	"TNPO2"	"GPL570"
"227063_at"	1.39e-07	8.08e-10	7.2278624	12.2386011	0.664	"227063_at"	"TMEM256"	"ENSG00000262481|ENSG00000205544|ENST00000575427"	"gene|gene|lnc_RNA"	"protein_coding|protein_coding|retained_intron"	"TMEM256-PLSCR3|TMEM256|TMEM256-202"	"GPL570"
"208374_s_at"	1.39e-07	8.1e-10	7.22734626	12.2366023	0.521	"208374_s_at"	"CAPZA1"	"ENSG00000116489"	"gene"	"protein_coding"	"CAPZA1"	"GPL570"
"229355_at"	1.39e-07	8.21e-10	7.22400741	12.2236726	0.41	"229355_at"	"UBE2D3"	"ENSG00000109332"	"gene"	"protein_coding"	"UBE2D3"	"GPL570"
"219437_s_at"	1.39e-07	8.22e-10	-7.223666	12.2223505	-0.289	"219437_s_at"	"ANKRD11"	"ENST00000645212|ENST00000568100|ENST00000562194|ENST00000646345|ENSG00000167522"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|retained_intron|protein_coding"	"ANKRD11-230|ANKRD11-215|ANKRD11-205|ANKRD11-236|ANKRD11"	"GPL570"
"201224_s_at"	1.39e-07	8.25e-10	-7.2228302	12.2191139	-0.378	"201224_s_at"	"CASC19"	"ENSG00000254166|ENST00000642100"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"CASC19|CASC19-279"	"GPL570"
"216231_s_at"	1.46e-07	8.68e-10	7.21017273	12.1701019	0.302	"216231_s_at"	"B2M"	"ENST00000560681|ENST00000559220|ENSG00000166710|ENST00000559720|ENST00000559907"	"lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|processed_transcript|protein_coding|retained_intron|processed_transcript"	"B2M-209|B2M-204|B2M|B2M-205|B2M-206"	"GPL570"
"230243_at"	1.54e-07	9.21e-10	7.19533506	12.1126547	0.58	"230243_at"	"TRMT10A"	"ENSG00000145331"	"gene"	"protein_coding"	"TRMT10A"	"GPL570"
"209276_s_at"	1.56e-07	9.31e-10	7.1926156	12.1021266	1.09	"209276_s_at"	"GLRX"	"ENST00000507412|ENSG00000173221|ENST00000507605"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"GLRX-204|GLRX|GLRX-205"	"GPL570"
"218268_at"	1.58e-07	9.48e-10	7.18822743	12.0851387	0.626	"218268_at"	"TBC1D15"	"ENSG00000121749"	"gene"	"protein_coding"	"TBC1D15"	"GPL570"
"226688_at"	1.64e-07	9.94e-10	7.17634357	12.0391365	0.541	"226688_at"	"TCAIM"	"ENSG00000179152"	"gene"	"protein_coding"	"TCAIM"	"GPL570"
"218306_s_at"	1.64e-07	9.99e-10	-7.17499242	12.0339065	-0.291	"218306_s_at"	"HERC1"	"ENSG00000103657"	"gene"	"protein_coding"	"HERC1"	"GPL570"
"201541_s_at"	1.64e-07	9.99e-10	7.17507409	12.0342226	0.244	"201541_s_at"	"ZNHIT1"	"ENST00000485387|ENSG00000106400"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ZNHIT1-203|ZNHIT1"	"GPL570"
